start_index,stop_index,signal_class
682410,686771,N
682771,687127,N
683127,687477,N
683477,687832,N
683832,688200,N
684200,688543,N
684543,688893,N
684893,689258,N
685258,689608,N
685608,689968,N
685968,690322,N
686322,690676,N
686676,691034,N
687034,691392,N
687392,691752,N
687752,692117,N
688117,692475,N
688475,692818,N
688818,693191,N
689191,693550,N
689550,693911,N
689911,694282,N
690282,694643,N
690643,695000,N
691000,695361,N
691361,695721,N
691721,696090,N
692090,696441,N
692441,696808,N
692808,697175,N
693175,697533,N
693533,697884,N
693884,698249,N
694249,698611,N
694611,699164,N
695164,699687,N
695687,700045,N
696045,700407,N
696407,700774,N
696774,701131,N
697131,701474,N
697474,701846,N
697846,702202,N
698202,702573,N
698573,702940,N
698940,703306,N
699306,703672,N
699672,704028,N
700028,704389,N
700389,704756,N
700756,705138,N
701138,705498,N
701498,705852,N
701852,706214,N
702214,706573,N
702573,706943,N
702943,707313,N
703313,707664,N
703664,708023,N
704023,708389,N
704389,708738,N
704738,709097,N
705097,709480,N
705480,709846,N
705846,710197,N
706197,710571,N
706571,710935,N
706935,711288,N
707288,711652,N
707652,712013,N
708013,712372,N
708372,712739,N
708739,713112,N
709112,713463,N
709463,713838,N
709838,714198,N
710198,714559,N
710559,714920,N
710920,715287,N
711287,715649,N
711649,716020,N
712020,716377,N
712377,716728,N
712728,717103,N
713103,717462,N
713462,717821,N
713821,718178,N
714178,718536,N
714536,718895,N
714895,719254,N
715254,719611,N
715611,719974,N
715974,720328,N
716328,720686,N
716686,721051,N
717051,721399,N
717399,721761,N
717761,722123,N
718123,722480,N
718480,722836,N
718836,723187,N
719187,723559,N
719559,723917,N
719917,724270,N
720270,724630,N
720630,725000,N
721000,725367,N
721367,725718,N
721718,726084,N
722084,726442,N
722442,726803,N
722803,727166,N
723166,727535,N
723535,727885,N
723885,728251,N
724251,728602,N
724602,728968,N
724968,729334,N
725334,729685,N
725685,730052,N
726052,730406,N
726406,730775,N
726775,731133,N
727133,731484,N
727484,731843,N
727843,732208,N
728208,732575,N
728575,732934,N
728934,733295,N
729295,733666,N
729666,734024,N
730024,734582,N
730582,735107,N
731107,735473,N
731473,735820,N
731820,736182,N
732182,736533,N
732533,736906,N
732906,737257,N
733257,737608,N
733608,737966,N
733966,738339,N
734339,738689,N
734689,739048,N
735048,739410,N
735410,739773,N
735773,740148,N
736148,740507,N
736507,740872,N
736872,741232,N
737232,741596,N
737596,741963,N
737963,742331,N
738331,742696,N
738696,743055,N
739055,743408,N
739408,743773,N
739773,744138,N
740138,744489,N
740489,744847,N
740847,745213,N
741213,745570,N
741570,745930,N
741930,746280,N
742280,746646,N
742646,747014,N
743014,747371,N
743371,747737,N
743737,748097,N
744097,748453,N
744453,748816,N
744816,749178,N
745178,749537,N
745537,749895,A
745895,750254,A
746254,751234,N
747234,751531,A
747531,752061,N
748061,752411,N
748411,752762,N
748762,753129,N
749129,753471,N
749471,753835,N
749835,754179,N
750179,754536,N
750536,754898,N
750898,755252,N
751252,755611,N
751611,755976,N
751976,756335,N
752335,756687,N
752687,757052,N
753052,757404,V
753404,758127,N
754127,758477,N
754477,758832,N
754832,759186,N
755186,759544,N
755544,759900,N
755900,760257,N
756257,760610,N
756610,760968,N
756968,761332,N
757332,761693,N
757693,762043,N
758043,762400,N
758400,762759,N
758759,763126,N
759126,763492,N
759492,763843,N
759843,764193,N
760193,764563,N
760563,764925,N
760925,765285,N
761285,765638,N
761638,766000,N
762000,766359,N
762359,766721,N
762721,767075,N
763075,767434,N
763434,767791,N
763791,768149,N
764149,768509,N
764509,768866,N
764866,769225,N
765225,769575,N
765575,769935,N
765935,770292,N
766292,770642,N
766642,771000,N
767000,771349,N
767349,771705,N
767705,772056,N
768056,772743,N
768743,773108,N
769108,773447,N
769447,773800,N
769800,774149,N
770149,774498,N
770498,774843,N
770843,775191,N
771191,775527,N
771527,775883,N
771883,776231,N
772231,776583,N
772583,776919,N
772919,777271,N
778072,782407,N
778407,782751,N
778751,783094,N
779094,783439,N
779439,783774,N
779774,784123,N
780123,784463,N
780463,784813,N
780813,785149,N
781149,785506,N
781506,785848,N
781848,786197,N
782197,786541,N
782541,786881,N
782881,787232,N
783232,787571,N
783571,787922,N
783922,788262,N
784262,788621,N
784621,788954,N
789403,793737,N
789737,794079,N
790079,794420,N
790420,794755,N
790755,795104,N
791104,795438,N
791438,795764,N
791764,796112,N
792112,796447,N
792447,796796,N
792796,797122,N
793122,797463,N
793463,797798,N
793798,798139,N
794139,798488,N
794488,798826,N
794826,799162,N
795162,799509,N
795509,799850,N
795850,800194,N
796194,800549,N
796549,800888,N
801380,805730,N
801730,806084,N
802084,806405,N
802405,806763,N
802763,807475,N
803475,807807,N
803807,808164,N
804164,808497,N
804497,808861,N
804861,809207,N
805207,809564,N
805564,809909,N
805909,810262,N
806262,810623,N
806623,810966,N
806966,811306,N
807306,811664,N
807664,812017,N
808017,812371,N
808371,812707,N
808707,813072,N
809072,813429,N
809429,813758,N
809758,814113,N
810113,814467,N
810467,814806,N
810806,815158,N
811158,815531,N
811531,815889,N
811889,816241,V
812241,816955,N
812955,817317,N
813317,817675,N
813675,818030,N
814030,818382,N
814382,818756,N
814756,819108,N
815108,819473,N
815473,819829,N
815829,820189,N
816189,820550,N
816550,820890,N
816890,821271,N
817271,821613,N
817613,821981,N
817981,822339,N
818339,822690,N
818690,823037,N
819037,823389,N
819389,823733,N
819733,824078,N
820078,824432,N
820432,824790,N
820790,825150,N
821150,825523,N
821523,825864,N
821864,826209,N
822209,826564,N
822564,826916,N
822916,827271,N
823271,827584,N
823584,828196,N
824196,828705,N
824705,829057,N
825057,829425,N
825425,829792,N
825792,830141,N
826141,830506,N
826506,830860,N
826860,831233,N
827233,831576,N
827576,832063,N
828063,832742,N
828742,833015,A
829015,833390,N
829390,833741,N
829741,834099,N
830099,834474,N
830474,834821,N
830821,835189,N
831189,835557,N
831557,835916,N
831916,836282,N
832282,836650,N
832650,837015,N
833015,837380,N
833380,837731,N
850869,855226,N
851226,855600,N
851600,855952,N
851952,856308,N
852308,856665,N
852665,857025,N
853025,857379,N
853379,857749,N
858386,862743,N
858743,863110,N
859110,863468,N
859468,863834,N
859834,864204,N
860204,864564,N
860564,864926,N
860926,865292,N
861292,865655,N
861655,866018,N
862018,866375,N
862375,866740,N
862740,867109,N
863109,867468,N
863468,867834,N
863834,868202,N
864202,868565,N
864565,868933,N
864933,869291,N
865291,869652,N
865652,870026,N
866026,870376,N
866376,870752,N
866752,871117,N
867117,871477,N
867477,871843,N
867843,872203,N
868203,872571,N
868571,872943,N
868943,873310,N
869310,873666,N
869666,874035,N
870035,874403,N
870403,874768,N
870768,875140,N
871140,875503,N
871503,875866,N
871866,876235,N
872235,876603,N
872603,876978,N
872978,877336,N
873336,877703,N
873703,878079,N
874079,878447,N
874447,878843,N
874843,879203,N
875203,879578,N
875578,879961,N
875961,880336,N
876336,880711,N
876711,881079,N
877079,881455,N
877455,881828,N
877828,882195,N
878195,882580,N
878580,882946,N
878946,883314,N
879314,883686,N
884129,888496,N
884496,888866,N
884866,889229,N
885229,889597,N
885597,889957,N
885957,890316,N
886316,890775,N
886775,891046,V
887046,891413,N
887413,891771,N
887771,892129,N
888129,892488,N
888488,892855,N
888855,893225,N
889225,893587,N
889587,893955,N
889955,894320,N
890320,894684,N
890684,895047,N
891047,895429,N
891429,895788,N
891788,896159,N
892159,896538,N
892538,896920,N
892920,897295,N
893295,897662,N
893662,898030,N
894030,898405,N
894405,898787,N
894787,899155,N
895155,899537,N
895537,899905,N
895905,900279,N
896279,900648,N
896648,901021,N
897021,901393,N
897393,901755,N
897755,902130,N
898130,902500,N
898500,902871,N
898871,903247,N
899247,903617,N
899617,903986,N
899986,904355,N
900355,904722,N
900722,905096,N
901096,905479,N
901479,905838,N
901838,906205,N
902205,906580,N
902580,906946,N
902946,907313,N
903313,907672,N
903672,908038,N
904038,908404,N
904404,908780,N
904780,909137,N
905137,909497,N
905497,909864,N
905864,910230,N
906230,910590,N
906590,910963,N
906963,911323,N
907323,911689,N
907689,912065,N
908065,912439,N
908439,912805,N
908805,913180,N
909180,913546,N
909546,913914,N
909914,914280,N
910280,914664,N
910664,915031,N
911031,915420,N
911420,915781,N
911781,916148,A
912148,916897,N
912897,917268,N
913268,917647,A
913647,918007,V
914007,918755,N
914755,919123,N
915123,919497,N
915497,919866,N
915866,920240,N
916240,920607,N
916607,920990,N
916990,921360,N
917360,921731,N
917731,922113,N
918113,922473,N
918473,922840,N
918840,923205,N
919205,923582,N
919582,923942,N
919942,924305,N
920305,924672,N
920672,925038,N
921038,925397,N
921397,925739,N
921739,926106,N
922106,926466,N
922466,926846,N
922846,927197,N
923197,927556,N
923556,927922,N
923922,928298,N
924298,928657,N
924657,929026,N
925026,929398,N
925398,929757,N
925757,930125,N
926125,930485,N
926485,930845,N
926845,931120,V
927120,931938,N
927938,932289,V
928289,932982,N
928982,933335,N
929335,933698,N
929698,934032,N
930032,934383,N
930383,934736,N
930736,935089,N
931089,935435,N
931435,935787,N
931787,936133,N
932133,936490,N
932490,936840,N
932840,937191,N
933191,937541,N
933541,937891,N
933891,938253,N
934253,938591,N
934591,938946,N
934946,939292,N
935292,939650,N
935650,940001,N
936001,940358,N
936358,940701,N
936701,941058,N
937058,941409,N
937409,941753,N
937753,942110,N
938110,942467,N
938467,942809,N
938809,943159,N
939159,943502,V
939502,944201,N
940201,944544,N
940544,944901,N
940901,945244,N
941244,945586,N
941586,945931,N
941931,946269,N
942269,946619,N
942619,946968,N
942968,947310,N
943310,947645,N
943645,947993,N
943993,948336,N
944336,948670,N
944670,949013,N
945013,949354,N
945354,949704,N
945704,950039,N
946039,950374,N
946374,950720,N
946720,951062,N
947062,951407,N
947407,951753,N
947753,952080,N
948080,952436,N
948436,952770,N
948770,953113,N
949113,953437,N
949437,953782,N
949782,954111,N
950111,954447,N
950447,954774,N
950774,955110,N
951110,955438,N
951438,955780,N
951780,956106,N
952106,956447,N
952447,956785,N
952785,957109,N
953109,957447,N
953447,957769,N
953769,958102,N
954102,958439,N
959124,963456,N
959456,963799,N
959799,964124,N
960124,964450,N
960450,964787,N
960787,965131,N
961131,965465,N
961465,965807,N
961807,966134,N
962134,966468,N
962468,966817,N
962817,967160,N
963160,967497,N
963497,967849,N
963849,968184,N
964184,968534,N
964534,968869,N
964869,969214,N
965214,969559,N
965559,969895,N
965895,970251,N
966251,970593,N
966593,970935,N
966935,971282,N
967282,971635,N
967635,971983,N
967983,972334,N
968334,972680,N
968680,973036,N
969036,973382,N
969382,973727,N
969727,974085,N
970085,974434,N
970434,974778,N
970778,975128,N
971128,975470,N
971470,975820,N
971820,976171,N
972171,976529,N
972529,976871,N
972871,977232,N
973232,977579,N
973579,977929,N
973929,978284,N
974284,978633,N
974633,978987,N
974987,979331,N
975331,979686,N
975686,980037,N
976037,980384,N
976384,980734,N
976734,981081,N
977081,981430,N
977430,981784,N
977784,982130,N
978130,982488,N
978488,982838,N
978838,983188,N
979188,983538,N
979538,983889,N
979889,984239,N
980239,984598,N
980598,984948,N
980948,985301,N
981301,985652,N
981652,985990,N
981990,986352,N
982352,986706,N
982706,987052,N
983052,987406,N
983406,987750,N
983750,988112,N
984112,988461,N
984461,988815,N
984815,989166,N
985166,989520,N
985520,989870,N
985870,990219,N
986219,990574,N
986574,990937,N
986937,991295,N
987295,991650,N
987650,992001,N
988001,992350,N
988350,992717,N
988717,993066,N
989066,993424,N
989424,993775,N
989775,994126,N
990126,994481,N
990481,994843,N
990843,995201,N
991201,995560,N
991560,995913,N
991913,996269,N
992269,996627,N
992627,996993,N
992993,997344,N
993344,997702,N
993702,998060,N
994060,998427,N
994427,998785,N
994785,999138,N
995138,999511,N
995511,999879,N
995879,1000235,N
996235,1000593,N
996593,1000952,N
996952,1001307,N
997307,1001666,N
997666,1002019,N
998019,1002377,N
998377,1002729,N
998729,1003088,N
999088,1003454,N
999454,1003796,N
999796,1004158,N
1000158,1004512,N
1000512,1004872,N
1000872,1005230,N
1001230,1005588,N
1001588,1005945,N
1001945,1006299,N
1002299,1006670,N
1002670,1007021,N
1003021,1007376,N
1003376,1007739,N
1003739,1008097,N
1004097,1008454,N
1004454,1008813,N
1004813,1009174,N
1005174,1009545,N
1005545,1009898,N
1005898,1010264,N
1006264,1010626,N
1006626,1010989,N
1006989,1011356,N
1007356,1011715,N
1007715,1012074,N
1008074,1012441,N
1008441,1012814,N
1008814,1013158,N
1009158,1013530,N
1009530,1013889,N
1009889,1014243,N
1010243,1014607,N
1010607,1014981,N
1010981,1015341,N
1011341,1015699,N
1011699,1016066,N
1012066,1016431,N
1012431,1016792,N
1012792,1017163,N
1013163,1017532,N
1013532,1017895,N
1013895,1018259,N
1014259,1018625,N
1014625,1018992,N
1014992,1019358,N
1015358,1019721,N
1015721,1020085,N
1016085,1020455,N
1016455,1020821,N
1016821,1021184,N
1017184,1021558,N
1017558,1021919,N
1017919,1022286,N
1018286,1022647,N
1018647,1023003,N
1019003,1023377,N
1019377,1023744,N
1019744,1024119,N
1020119,1024494,N
1020494,1024856,N
1020856,1025231,N
1021231,1025597,N
1021597,1025978,N
1021978,1026719,N
1022719,1027094,N
1023094,1027468,N
1023468,1027845,N
1023845,1028219,N
1024219,1028587,N
1024587,1028955,N
1024955,1029330,N
1025330,1029704,N
1025704,1030087,N
1026087,1030441,N
1026441,1030812,N
1026812,1031180,N
1027180,1031562,N
1027562,1031922,N
1027922,1032288,N
1028288,1032655,N
1028655,1033028,N
1029028,1033388,N
1029388,1033757,N
1029757,1034130,N
1030130,1034509,N
1030509,1034876,N
1030876,1035247,N
1031247,1035614,N
1031614,1035980,N
1031980,1036348,N
1032348,1036713,N
1032713,1037073,N
1033073,1037436,N
1033436,1037802,N
1033802,1038164,N
1034164,1038524,N
1034524,1038889,N
1034889,1039248,N
1035248,1039614,N
1035614,1039964,N
1035964,1040319,N
1036319,1040669,N
1036669,1041023,N
1037023,1041379,N
1037379,1041740,N
1037740,1042099,N
1038099,1042465,N
1038465,1042823,N
1038823,1043190,N
1039190,1043556,N
1039556,1043924,N
1039924,1044291,N
1040291,1044665,N
1040665,1045025,N
1041025,1045402,N
1041402,1045774,N
1041774,1046129,N
1042129,1046507,N
1042507,1046883,N
1042883,1047241,N
1043241,1047607,N
1043607,1047970,N
1043970,1048338,N
1044338,1048701,N
1044701,1049075,N
1045075,1049440,N
1045440,1049793,N
1045793,1050167,N
1046167,1050534,N
1046534,1050893,N
1046893,1051260,N
1047260,1051636,N
1047636,1052002,N
1048002,1052376,N
1048376,1052744,N
1048744,1053117,N
1049117,1053481,N
1049481,1053861,N
1049861,1054226,N
1050226,1054586,N
1050586,1054949,N
1050949,1055308,N
1051308,1055669,N
1051669,1056035,N
1052035,1056386,N
1052386,1056744,N
1052744,1057106,N
1053106,1057477,N
1053477,1057836,N
1053836,1058196,N
1054196,1058546,N
1054546,1058928,N
1054928,1059295,N
1055295,1059660,N
1055660,1060028,N
1056028,1060386,N
1056386,1060752,N
1056752,1061113,N
1057113,1061479,N
1057479,1061839,N
1057839,1062205,N
1058205,1062579,N
1058579,1062942,N
1058942,1063296,N
1059296,1063673,N
1059673,1064043,N
1060043,1064413,N
1060413,1064779,N
1060779,1065141,N
1061141,1065511,N
1061511,1065879,N
1061879,1066247,N
1062247,1066623,N
1062623,1066988,N
1062988,1067356,N
1063356,1067715,N
1063715,1068088,N
1064088,1068472,N
1064472,1068837,N
1064837,1069206,N
1065206,1069565,N
1065565,1069936,N
1065936,1070307,N
1066307,1070691,N
1066691,1071049,N
1067049,1071420,N
1067420,1071783,N
1067783,1072167,N
1068167,1072550,N
1068550,1072850,V
1068850,1073484,N
1069484,1074025,N
1070025,1074408,N
1070408,1074777,N
1070777,1075134,N
1071134,1075516,N
1071516,1075885,N
1071885,1076259,N
1072259,1076625,N
1072625,1077001,N
1073001,1077367,N
1073367,1077742,N
1073742,1078105,N
1074105,1078476,N
1074476,1078835,N
1074835,1079206,N
1075206,1079580,N
1075580,1079952,N
1075952,1080319,N
1076319,1080686,N
1076686,1081061,N
1077061,1081436,N
1077436,1081804,N
1077804,1082174,N
1078174,1082545,A
1078545,1083304,N
1079304,1083675,N
1079675,1084045,N
1080045,1084413,N
1080413,1084795,N
1080795,1085162,N
1081162,1085529,N
1081529,1085900,N
1081900,1086637,N
1082637,1086997,N
1082997,1087364,N
1083364,1087732,N
1083732,1088097,N
1084097,1088673,N
1084673,1089207,N
1085207,1089581,N
1085581,1089955,N
1085955,1090330,N
1086330,1090688,N
1086688,1091054,N
1087054,1091423,N
1087423,1091798,N
1087798,1092164,N
1088164,1092531,N
1088531,1092895,N
1088895,1093272,N
1089272,1093647,N
1089647,1094027,N
1090027,1094401,N
1090401,1094762,N
1090762,1095132,N
1091132,1095522,N
1091522,1095891,N
1091891,1096284,N
1092284,1096666,N
1092666,1097042,N
1093042,1097425,N
1093425,1097816,N
1093816,1098200,N
1094200,1098576,N
1094576,1098957,N
1094957,1099354,N
1095354,1099741,N
1095741,1100342,N
1096342,1100722,N
1096722,1101103,N
1097103,1101650,N
1097650,1102028,N
1098028,1102405,N
1098405,1102778,N
1098778,1103151,N
1099151,1103534,N
1099534,1103903,N
1099903,1104261,N
1100261,1104627,N
1100627,1105009,N
1101009,1105376,N
1101376,1105751,N
1101751,1106124,N
1102124,1106499,N
1102499,1107075,N
1103075,1107444,V
1103444,1107977,N
1103977,1108353,N
1104353,1108735,N
1104735,1109109,N
1105109,1109477,N
1105477,1109850,N
1105850,1110226,N
1106226,1110593,N
1106593,1110975,N
1106975,1111344,N
1107344,1111718,N
1107718,1112092,N
1108092,1112476,N
1108476,1113219,N
1109219,1113594,N
1109594,1113976,A
1109976,1114349,N
1110349,1114945,N
1110945,1115495,N
1111495,1115869,N
1111869,1116264,N
1112264,1116647,N
1112647,1117035,N
1113035,1117418,N
1113418,1117801,N
1113801,1118180,N
1114180,1118770,N
1114770,1119319,N
1115319,1119710,V
1115710,1120085,V
1116085,1120852,N
1116852,1121228,N
1117228,1121611,N
1117611,1121994,N
1117994,1122378,N
1118378,1122754,N
1118754,1123143,N
1119143,1123523,N
1119523,1123910,N
1119910,1124287,A
1120287,1125069,N
1121069,1125449,A
1121449,1125835,A
1121835,1126595,N
1122595,1126966,N
1122966,1127337,A
1123337,1127712,N
1123712,1128295,N
1124295,1128669,N
1124669,1129213,N
1125213,1129960,N
1125960,1130327,N
1126327,1130702,A
1126702,1131070,N
1127070,1131644,N
1127644,1132014,V
1128014,1132387,A
1128387,1133138,N
1129138,1134275,N
1130275,1134652,A
1130652,1135204,N
1131204,1135579,N
1131579,1135965,N
1131965,1136345,N
1132345,1136721,N
1132721,1137105,N
1133105,1137869,N
1133869,1138236,N
1134236,1138609,N
1134609,1138987,N
1134987,1139363,N
1135363,1139738,N
1135738,1140116,N
1136116,1140488,N
1136488,1140863,N
1136863,1141237,N
1137237,1141621,N
1137621,1142003,N
1138003,1142366,N
1138366,1142738,N
1138738,1143126,N
1139126,1143512,N
1139512,1143891,N
1139891,1144262,N
1140262,1144638,N
1140638,1145028,N
1141028,1145420,N
1141420,1146187,N
1142187,1146571,V
1142571,1146946,V
1142946,1147704,N
1143704,1148080,N
1144080,1148448,N
1144448,1148820,N
1144820,1149180,N
1145180,1149910,N
1145910,1150623,N
1146623,1150989,A
1146989,1151347,N
1147347,1151713,N
1147713,1152077,N
1148077,1152448,N
1148448,1152807,N
1148807,1153184,N
1149184,1153765,N
1149765,1154140,V
1150140,1154689,N
1150689,1155069,V
1151069,1155839,N
1151839,1156207,N
1152207,1156591,N
1152591,1156980,N
1152980,1157360,N
1153360,1157940,N
1153940,1158325,V
1154325,1158882,N
1154882,1159256,N
1155256,1159632,A
1155632,1160215,N
1156215,1161148,N
1157148,1161524,A
1157524,1161895,A
1157895,1162274,N
1158274,1162641,N
1158641,1163031,N
1159031,1163399,N
1159399,1163774,A
1159774,1164557,N
1160557,1164932,N
1160932,1165304,A
1161304,1165674,A
1161674,1166442,N
1162442,1167027,N
1163027,1167591,N
1163591,1167966,V
1163966,1168735,N
1164735,1169117,N
1165117,1169524,N
1165524,1169901,N
1165901,1170297,N
1166297,1170908,N
1166908,1171867,N
1167867,1172267,A
1168267,1173049,N
1169049,1173434,N
1169434,1173826,A
1169826,1174217,A
1170217,1175009,N
1171009,1175601,N
1171601,1176167,N
1172167,1176558,V
1172558,1177167,N
1173167,1177557,V
1173557,1178337,N
1174337,1178726,N
1174726,1179110,A
1175110,1179674,N
1175674,1180075,N
1176075,1180442,V
1176442,1181058,N
1177058,1181442,V
1177442,1182001,N
1178001,1182387,V
1178387,1182779,A
1178779,1183551,N
1179551,1183942,N
1179942,1184325,N
1180325,1184708,A
1180708,1185108,A
1181108,1186241,N
1182241,1186626,A
1182626,1187009,A
1183009,1187385,N
1183385,1187985,N
1183985,1188375,N
1184375,1188765,A
1184765,1189330,N
1185330,1190109,N
1186109,1190490,A
1186490,1190875,A
1186875,1191467,N
1187467,1192404,N
1188404,1193167,N
1189167,1193550,A
1189550,1193938,A
1189938,1194701,N
1190701,1195088,N
1191088,1195468,A
1191468,1196082,N
1192082,1196476,N
1192476,1196865,N
1192865,1197251,N
1193251,1197817,N
1207285,1211864,A
1207864,1212244,A
1208244,1212620,N
1208620,1213175,N
1218407,1222768,N
1224490,1228834,N
1224834,1229200,N
1225200,1229550,N
1225550,1229885,N
1225885,1230242,N
1226242,1230621,N
1226621,1230977,N
1238009,1242360,N
1238360,1242718,N
1238718,1243069,N
1239069,1243427,N
1239427,1243794,N
1239794,1244513,N
1240513,1244868,N
1240868,1245221,N
1241221,1245592,N
1241592,1245939,N
1241939,1246302,N
1242302,1246644,N
1242644,1247018,N
1243018,1247369,N
1243369,1247728,N
1243728,1248092,N
1244092,1248453,N
1244453,1248805,N
1256526,1260885,N
1256885,1261258,N
1257258,1261985,N
1257985,1262351,N
1258351,1262718,N
1258718,1263084,N
1259084,1263458,N
1259458,1263813,N
1259813,1264185,N
1260185,1264550,N
1260550,1264924,N
1260924,1265651,N
1261651,1266217,N
1262217,1266758,N
1262758,1267117,V
1263117,1267868,N
1263868,1268224,N
1264224,1268584,N
1264584,1268958,N
1264958,1269319,N
1265319,1269674,N
1265674,1270034,N
1266034,1270402,N
1266402,1271133,N
1267133,1271491,N
1267491,1271866,N
1267866,1272224,N
1268224,1272580,N
1268580,1272952,N
1268952,1273308,N
1269308,1273671,N
1269671,1274040,N
1270040,1274403,N
1270403,1274964,N
1270964,1275500,N
1271500,1276065,N
1272065,1276433,N
1272433,1276799,N
1272799,1277168,N
1273168,1277707,N
1273707,1278074,V
1274074,1278815,N
1274815,1279198,V
1275198,1279556,V
1275556,1280291,N
1276291,1280661,N
1276661,1281032,N
1277032,1281406,N
1277406,1281782,N
1277782,1282150,N
1278150,1282540,N
1278540,1282899,N
1278899,1283279,N
1279279,1283650,N
1279650,1284031,N
1280031,1284399,N
1280399,1284774,N
1280774,1285156,N
1281156,1285539,N
1281539,1285902,N
1281902,1286266,N
1282266,1286649,N
1282649,1287023,N
1283023,1287592,N
1283592,1287962,N
1283962,1288332,N
1284332,1288870,N
1284870,1289242,N
1285242,1289609,N
1285609,1289982,N
1285982,1290356,N
1286356,1290724,N
1286724,1291465,N
1287465,1291832,N
1287832,1292207,N
1288207,1292574,N
1288574,1292940,N
1288940,1293307,N
1289307,1293674,N
1289674,1294040,N
1290040,1294414,N
1290414,1294776,N
1290776,1295156,N
1291156,1295522,N
1291522,1295890,N
1291890,1296257,N
1292257,1296622,N
1292622,1296997,N
1292997,1297365,N
1293365,1297733,N
1293733,1298113,N
1294113,1298488,N
1294488,1298852,N
1294852,1299223,N
1295223,1299590,N
1295590,1299960,N
1295960,1300337,N
1296337,1301073,N
1297073,1301439,N
1297439,1301798,N
1297798,1302168,N
1298168,1302530,N
1298530,1302887,N
1298887,1303246,N
1299246,1303606,N
1299606,1303961,N
1299961,1304315,N
1300315,1304681,N
1300681,1305045,N
1301045,1305388,N
1301388,1305749,N
1301749,1306131,N
1302131,1306488,N
1302488,1306848,N
1302848,1307206,N
1303206,1307566,N
1303566,1307939,N
1303939,1308297,N
1304297,1308666,N
1304666,1309030,N
1305030,1309389,N
1305389,1309749,N
1305749,1310122,N
1306122,1310483,N
1306483,1310844,N
1306844,1311205,N
1307205,1311572,N
1307572,1311930,V
1307930,1312664,N
1317006,1321364,N
1317364,1321731,N
1317731,1322091,N
1318091,1322458,N
1318458,1322815,N
1318815,1323182,N
1319182,1323562,N
1319562,1323932,N
1319932,1324291,N
1320291,1324658,N
1320658,1325024,N
1331216,1335566,N
1331566,1335948,N
1331948,1336306,V
1332306,1337041,N
1333041,1337399,N
1333399,1337766,N
1333766,1338128,N
1334128,1338491,N
1334491,1338850,N
1334850,1339220,N
1335220,1339590,N
1335590,1339942,N
1335942,1340281,N
1336281,1340673,N
1336673,1341353,N
1337353,1342107,N
1338107,1342441,A
1338441,1342800,N
1338800,1343154,N
1339154,1343508,N
1339508,1343858,N
1339858,1344204,N
1340204,1344557,N
1340557,1344908,N
1340908,1345258,N
1341258,1345617,N
1341617,1345967,N
1341967,1346334,N
1342334,1346692,N
1342692,1347065,N
1343065,1347409,N
1343409,1347777,N
1343777,1348134,N
1344134,1348508,N
1344508,1348875,N
1344875,1349242,N
1345242,1349608,N
1345608,1349968,N
1345968,1350334,N
1346334,1350707,N
1346707,1351442,N
1347442,1351801,N
1347801,1352175,N
1348175,1352534,N
1348534,1352893,N
1348893,1353272,N
1349272,1353643,N
1349643,1354017,N
1350017,1354384,N
1350384,1354756,N
1350756,1355119,N
1351119,1355492,N
1351492,1355860,V
1351860,1356600,N
1352600,1356952,N
1352952,1357327,N
1353327,1357685,N
1353685,1358060,N
1354060,1358426,N
1354426,1358785,N
1354785,1359156,N
1355156,1359520,N
1355520,1359890,N
1355890,1360259,N
1356259,1360623,N
1356623,1360989,N
1356989,1361352,N
1357352,1361712,N
1357712,1362085,N
1358085,1362435,N
1358435,1362793,N
1358793,1363159,N
1359159,1363520,N
1359520,1363884,N
1359884,1364243,N
1360243,1364594,N
1360594,1364959,N
1360959,1365318,N
1361318,1365668,N
1361668,1366033,N
1362033,1366395,N
1362395,1366747,N
1362747,1367094,N
1363094,1367460,N
1363460,1367826,N
1363826,1368178,N
1364178,1368536,N
1364536,1368887,N
1364887,1369252,N
1365252,1369606,N
1365606,1369970,N
1365970,1370335,N
1366335,1370687,N
1366687,1371046,N
1367046,1371418,N
1367418,1371770,N
1367770,1372152,N
1386066,1390426,N
1386426,1390782,N
1386782,1391133,N
1387133,1391487,N
1387487,1391837,N
1387837,1392198,N
1388198,1392549,N
1388549,1392900,N
1388900,1393256,N
1389256,1393599,N
1389599,1393973,N
1389973,1394323,N
1390323,1394673,N
1390673,1395016,N
1391016,1395368,N
1391368,1395728,N
1391728,1396090,N
1392090,1396431,N
1392431,1396783,N
1392783,1397134,N
1406478,1410824,N
1406824,1411171,N
1407171,1411519,N
1407519,1411861,N
1407861,1412212,N
1408212,1412560,N
1408560,1412912,N
1408912,1413265,N
1409265,1413612,N
1409612,1413962,N
1409962,1414663,N
1410663,1415012,N
1411012,1415364,N
1411364,1415711,N
1411711,1416063,N
1417314,1421647,N
1417647,1422001,N
1418001,1422350,N
1418350,1422693,N
1418693,1423041,N
1419041,1423387,N
1419387,1423732,N
1419732,1424081,N
1420081,1424422,N
1420422,1424766,N
1420766,1425108,N
1421108,1425464,N
1428025,1432367,N
1428367,1432705,N
1428705,1433050,N
1429050,1433383,N
1429383,1433715,N
1429715,1434045,N
1430045,1434406,N
1430406,1434753,N
1430753,1435088,N
1431088,1435427,N
1431427,1435783,N
1431783,1436125,N
1432125,1436486,N
1432486,1436825,N
1432825,1437167,N
1433167,1437526,N
