start_index,stop_index,signal_class
1746728,1751201,N
1747201,1751634,N
1747634,1752002,N
1748002,1752451,N
1748451,1752958,N
1749817,1754224,N
1750224,1754665,N
1750665,1755112,N
1751112,1755417,A
1751417,1755923,N
1751923,1756831,N
1752831,1757240,A
1753240,1757723,N
1753723,1758106,N
1754106,1758531,N
1754531,1758989,N
1754989,1759441,N
1755441,1759854,N
1755854,1760331,N
1756331,1760722,N
1756722,1761139,N
1757139,1761589,N
1757589,1761980,N
1757980,1762413,N
1758413,1762871,N
1758871,1763330,N
1759330,1763829,N
1759829,1764246,N
1760246,1764687,N
1760687,1765152,N
1761152,1765462,A
1761462,1765994,N
1761994,1766911,N
1762911,1767329,N
1763329,1767685,A
1763685,1768152,N
1764152,1768551,A
1764551,1769469,N
1765469,1770293,N
1766293,1770760,A
1766760,1771668,N
1767668,1772101,N
1768101,1772534,A
1768534,1772925,N
1768925,1773424,N
1769424,1773831,N
1769831,1774232,N
1770232,1774658,N
1770658,1775132,N
1771132,1775524,N
1772006,1776439,N
1772439,1776789,N
1772789,1777248,N
1773248,1777672,N
1773672,1778066,N
1774066,1778505,N
1774505,1779022,N
1775022,1779455,N
1775455,1779889,N
1775889,1780289,N
1776289,1780771,N
1776771,1781163,N
1777163,1781630,N
1777630,1782029,N
1778029,1782546,N
1778546,1782963,N
1778963,1783328,N
1779328,1783787,N
1779787,1784226,N
1780226,1785052,N
1781052,1785457,N
1781457,1785893,N
1781893,1786368,N
1782368,1786825,N
1782825,1787251,N
1783251,1787635,N
1783635,1788109,N
1784109,1788559,N
1790357,1794715,N
1790715,1795190,N
1791190,1796014,N
1792014,1796399,V
1792399,1797315,N
1793315,1797690,A
1793690,1798190,N
1795890,1800663,N
1796663,1801088,A
1797088,1801406,V
1797406,1801872,N
1797872,1802355,N
1798355,1803230,N
1799230,1803597,A
1799597,1804097,N
1800097,1804504,N
1800504,1804904,N
1800904,1805402,N
1801402,1805788,N
1801788,1806246,N
1802246,1806686,N
1802686,1807088,N
1803088,1807496,N
1803496,1807980,N
1803980,1808387,N
1804387,1808820,N
1804820,1809320,N
1805320,1809720,N
1805720,1810194,N
1806194,1810562,N
1806562,1811001,N
1807001,1811468,N
1807468,1811911,N
1807911,1812318,N
1808318,1812741,N
1808741,1813228,N
1809228,1813635,N
1809635,1814093,N
1810093,1814501,N
1810501,1814968,N
1810968,1815810,N
1811810,1816268,V
1812268,1817059,N
1813059,1817550,N
1813550,1818009,N
1814009,1818375,N
1814375,1818816,N
1814816,1819307,N
1815733,1820541,N
1817024,1821307,V
1817307,1821665,A
1819921,1824347,A
1820347,1824664,A
1820664,1825572,N
1821572,1826388,N
1822388,1826796,A
1822796,1827703,N
1823703,1828087,A
1824087,1828804,N
1824804,1829429,N
1825429,1830553,N
1826553,1831427,N
1827427,1832051,N
1828051,1832461,A
1828461,1832903,A
1828903,1833685,N
1829685,1834542,N
1830542,1834993,A
1830993,1835859,N
1831859,1836284,A
1832284,1837009,A
1833009,1838492,N
1834492,1838933,A
1834933,1839332,A
1835332,1839766,N
1835766,1840240,N
1836240,1840642,N
1836642,1841065,N
1837065,1841457,N
1837457,1841881,N
1837881,1842347,N
1838347,1842764,N
1838764,1843205,N
1839205,1843590,N
1839590,1844025,N
1840025,1844521,N
1840521,1844905,N
1840905,1845380,N
1841380,1845730,V
1842180,1846628,N
1842628,1847061,N
1843061,1847495,N
1843495,1847912,N
1843912,1848244,A
1844244,1849112,N
1845112,1850032,N
1846032,1850460,A
1846460,1850853,A
1846853,1851284,N
1847284,1851743,N
1847743,1852210,N
1848210,1852626,N
1848626,1852985,N
1848985,1853419,N
1849419,1853842,N
1849842,1854317,N
1850317,1854725,N
1850725,1855116,N
1851116,1855558,N
1851558,1856025,N
1852025,1856391,N
1852391,1856859,N
1852859,1857342,N
1853342,1857700,V
1853700,1858133,N
1854133,1858631,N
1854631,1859007,N
1855007,1859457,N
1855457,1859898,N
1855898,1860740,N
1856740,1861239,N
1857239,1861639,N
1857639,1862098,N
1858098,1862497,N
1858497,1862939,N
1858939,1863418,N
1859418,1863811,N
1862271,1867203,N
1863203,1867645,A
1863645,1868511,N
1864511,1868885,A
1864885,1869394,N
1865394,1869752,N
1865752,1870195,N
1866195,1870693,N
1866693,1871083,N
1869571,1873967,A
1869967,1874724,N
1871153,1875760,N
1871760,1876091,V
1872091,1876598,N
1872598,1876991,N
1872991,1877456,N
1873456,1877856,N
1873856,1878323,N
1874323,1878722,N
1874722,1879231,N
1875231,1879614,V
1875614,1880438,N
1876438,1880863,V
1876863,1881755,N
1877755,1882196,N
1878196,1882654,N
1878654,1883145,N
1879145,1883545,N
1879545,1884021,N
1880021,1884370,V
1880370,1884879,N
1880879,1885277,N
1882144,1886553,N
1882553,1886995,N
1883768,1888168,A
1884942,1889526,N
1885526,1889959,N
1885959,1890434,N
1886434,1890733,V
1887233,1891650,N
1887650,1892124,N
1888124,1892491,N
1888491,1892958,N
1888958,1893324,V
1889324,1894233,N
1890233,1894624,A
1890624,1895515,N
1891515,1895991,N
1891991,1896390,A
1892390,1896889,N
1892889,1897347,N
1893347,1897781,N
1893781,1898156,N
1894156,1898613,N
1894613,1899054,N
1895054,1899487,N
1895487,1899955,N
1895955,1900346,N
1896346,1900853,N
1896853,1901263,N
1897263,1901695,N
1897695,1902179,N
1898179,1902579,N
1898579,1903011,N
1899011,1903461,N
1899461,1903927,N
1899927,1904345,N
1900345,1904795,N
1900795,1905227,N
1901227,1905650,N
1901650,1906051,N
1902051,1906567,N
1902567,1907033,N
1903033,1907477,N
1903477,1907909,N
1903909,1908359,N
1904359,1908766,N
1904766,1909216,N
1905216,1909642,N
1905642,1910116,N
1906116,1910500,N
1906500,1910824,N
1906824,1911265,N
1907265,1911765,N
1908606,1912998,N
1908998,1913490,N
1909490,1913922,N
1909922,1914246,V
1910246,1914690,N
1910690,1915189,N
1911189,1915555,V
1911555,1916029,N
1912029,1916447,N
1912447,1916887,N
1912887,1917354,N
1913354,1917814,N
1913814,1918237,N
1914237,1918629,N
1914629,1919095,N
1915095,1919513,N
1915513,1919994,N
1915994,1920408,N
1916408,1920854,N
1916854,1921328,N
1917328,1921744,N
1917744,1922185,N
1918185,1922610,N
1918610,1923018,N
1919018,1923456,N
1919456,1923918,N
1919918,1924383,N
1920383,1924815,N
1920815,1925252,N
1921252,1925700,N
1921700,1926134,N
1922134,1926550,N
1922550,1926999,N
1922999,1927475,N
1923475,1927884,N
1923884,1928307,N
1924307,1928765,N
1924765,1929214,N
1925214,1929672,N
1925672,1930040,V
1926040,1930939,N
1926939,1931330,V
1928272,1932639,A
1928639,1933073,N
1929073,1933514,N
1929514,1933937,N
1929937,1934296,V
1930296,1935205,N
1931205,1935630,N
1931630,1936080,N
1932080,1936570,N
1932570,1936928,V
1932928,1937369,N
1933369,1937854,N
1933854,1938220,V
1934220,1938719,N
1934719,1939093,N
1935093,1939544,N
1935544,1940001,N
1936001,1940461,N
1936461,1940893,N
1936893,1941268,N
1937268,1941767,N
1937767,1942167,N
1938167,1942676,N
1938676,1943051,N
1939051,1943525,N
1939525,1943992,N
1939992,1944383,N
1940383,1944767,N
1940767,1945241,N
1941241,1945659,N
1941659,1946157,N
1942157,1946533,N
1942533,1946967,N
1943433,1947839,N
1943839,1948306,N
1944306,1948699,N
1944699,1949082,N
1945082,1949506,N
1945506,1949955,N
1945955,1950448,N
1946448,1950851,V
1946851,1951786,N
1947786,1952188,A
1948188,1952664,N
1948664,1953073,N
1949073,1953496,N
1949496,1953981,N
1949981,1954413,N
1950413,1954855,N
1950855,1955313,N
1951313,1955720,N
1951720,1956203,N
1952637,1957019,N
1953019,1957503,N
1953503,1957810,V
1953810,1958253,N
1954253,1958662,N
1954662,1959077,N
1955077,1959569,N
1955978,1960442,N
1956442,1960847,N
1956847,1961286,N
1957286,1961792,N
1958184,1962610,N
1958610,1963035,N
1959035,1963484,N
1959484,1963909,N
1959909,1964275,N
1960275,1964704,N
1960704,1965192,N
1961192,1965624,N
1961624,1966023,N
1962023,1966457,N
1962457,1966942,N
1962942,1967391,N
1963391,1967791,N
1963791,1968258,N
1964258,1968707,N
1964707,1969103,N
1965103,1969550,N
1965550,1969999,N
1965999,1970391,N
1966391,1970881,N
1966881,1971322,N
1967322,1971731,N
1967731,1972206,N
1968206,1972621,N
1968621,1973106,N
1969106,1973489,N
1969489,1973930,N
1969930,1974397,N
1970397,1974863,N
1970863,1975223,V
1971223,1976104,N
1972104,1976545,N
1972545,1976980,N
1972980,1977437,N
1973437,1977855,N
1973855,1978295,N
1974295,1978745,N
1974745,1979211,N
1975211,1979611,N
1975611,1980053,N
1976053,1980508,N
1976508,1980944,N
1976944,1981360,N
1977360,1981819,N
1977819,1982244,N
1978244,1982670,N
1978670,1983108,N
1979108,1983536,N
1979536,1983971,N
1979971,1984408,N
1980408,1984827,N
1981758,1986126,N
1983338,1987774,N
1983774,1988241,N
1984241,1988607,N
1984607,1989074,N
1985342,1989924,N
1985924,1990358,N
1986358,1990807,N
1986807,1991225,N
1987225,1991697,N
1987697,1992097,N
1988097,1992559,N
1988559,1993007,N
1989007,1993489,N
1989489,1993896,N
1989896,1994321,N
1990321,1994814,N
1990814,1995246,N
1991246,1995638,N
1991638,1996097,N
1992097,1996396,V
1992396,1996822,A
1992822,1997755,N
1993755,1998156,A
1994156,1998638,N
1994638,1999079,N
1995079,1999454,N
1995454,1999878,N
1995878,2000321,N
1996321,2000736,N
1996736,2001228,N
1997228,2001653,N
1997653,2002089,N
1998089,2002543,N
1998543,2002926,N
1998926,2003385,N
1999385,2003860,N
1999860,2004184,V
2000184,2004602,N
2000602,2005044,N
2001044,2005532,N
2001532,2005968,N
2001968,2006385,N
2002385,2006810,N
2002810,2007243,N
2003243,2007684,N
2003684,2008126,N
2004126,2008576,N
2004576,2009001,N
2005001,2009508,N
2005508,2009860,V
2005860,2010341,N
2006341,2010774,N
2006774,2011216,N
2007216,2011625,N
2007625,2012090,N
2008090,2012474,N
2008474,2012942,N
2008942,2013357,N
2009357,2013774,N
2009774,2014214,N
2010214,2014657,N
2010657,2015081,N
2011081,2015539,N
2011539,2015964,N
2011964,2016372,N
2012372,2016864,N
2012864,2017255,N
2013255,2017705,N
2013705,2018137,N
2014137,2018539,N
2014539,2018972,N
2014972,2019391,N
2015391,2019822,N
2015822,2020247,N
2016247,2020738,N
2016738,2021187,N
2017187,2021629,N
2017629,2022037,N
2018037,2022428,N
2018428,2022911,N
2018911,2023278,N
2019278,2023719,N
2019719,2024186,N
2020186,2024628,N
2020628,2025040,N
2021040,2025468,N
2021468,2025902,N
2021902,2026350,N
2022350,2026744,N
2022744,2027220,N
2023220,2027676,N
2023676,2028076,N
2024076,2028551,N
2024551,2028935,N
2024935,2029359,N
2025359,2029809,N
2025809,2030308,N
2026308,2030757,N
2026757,2031191,N
2027191,2031592,N
2027592,2032051,N
2028051,2032473,N
2028473,2032957,N
2028957,2033374,N
2029374,2033731,N
2030200,2034616,N
2030616,2035075,N
2031899,2036272,N
2032272,2036689,N
2033448,2037914,N
2033914,2038382,N
2034382,2039263,N
2035263,2039646,A
2035646,2040097,N
2036097,2040554,N
2036554,2040946,N
2036946,2041387,N
2037387,2041830,N
2037830,2042215,N
2038215,2042662,N
2038662,2043070,N
2039070,2043486,N
2039486,2043937,N
2039937,2044428,N
2040428,2044812,N
2040812,2045230,N
2041230,2045637,N
2041637,2046069,N
2042069,2046510,N
2042510,2046935,N
2042935,2047440,N
2043440,2047803,V
2043803,2048275,N
2044275,2048680,N
2044680,2049102,N
2045102,2049543,N
2045543,2050050,N
2046050,2050443,N
2046443,2050865,N
2046865,2051267,N
2047267,2051749,N
2047749,2052192,N
2048192,2052566,N
2048566,2052991,N
2048991,2053490,N
2049490,2053849,V
2049849,2054364,N
2050364,2054716,V
2050716,2055182,N
2051182,2055606,N
2051606,2056039,N
2052039,2056440,N
2052440,2056921,N
2052921,2057290,N
2053290,2057730,N
2053730,2058163,N
2054163,2058630,N
2054630,2059005,N
2055005,2059454,N
2055454,2059879,N
2055879,2060329,N
2056329,2060737,N
2056737,2061236,N
2057236,2061614,N
2057614,2062088,N
2058088,2062569,N
2058986,2063336,N
2059336,2063827,N
2059827,2064194,N
2060194,2064644,N
2060644,2065036,N
2061036,2065476,N
2061476,2065951,N
2061951,2066335,N
2062335,2066842,N
2062842,2067242,N
2063242,2067700,N
2063700,2068083,N
2064083,2068559,N
2064559,2068991,N
2064991,2069458,N
2065458,2069866,N
2065866,2070299,N
2066299,2070702,N
2066702,2071182,N
2067182,2071622,N
2067622,2072023,N
2068023,2072473,N
2068473,2072864,N
2068864,2073340,N
2069340,2073814,N
2069814,2074198,N
2070198,2074689,N
2070689,2075104,N
2071104,2075554,N
2071554,2075931,N
2071931,2076380,N
2072380,2076823,N
2072823,2077263,N
2073263,2077680,N
2073680,2078104,N
2074104,2078521,N
2074521,2078991,N
2074991,2079397,N
2075397,2079829,N
2075829,2080295,N
2076295,2080745,N
2076745,2081112,N
2077112,2081558,N
2077558,2082020,N
2078020,2082469,N
2078469,2082828,N
2078828,2083285,N
2079285,2083735,N
2079735,2084127,N
2080127,2084586,N
2080586,2085035,N
2081035,2085361,V
2081361,2085850,N
2081850,2086268,N
2082268,2086700,N
2082700,2087101,N
2083101,2087527,N
2083527,2087985,N
2083985,2088460,N
2084460,2088850,N
2084850,2089316,N
2085316,2089775,N
2085775,2090167,N
2086167,2090616,N
2086616,2091050,N
2087050,2091492,N
2087492,2092006,N
2088006,2092432,N
2088432,2092807,N
2088807,2093307,N
2089307,2093675,N
2089675,2094141,N
2090141,2094565,N
2090565,2095022,N
2091022,2095480,N
2091480,2095930,N
2091930,2096329,N
2092329,2096789,N
2092789,2097205,N
2093205,2097655,N
2093655,2098046,N
2094046,2098512,N
2094512,2098946,N
2094946,2099379,N
2095379,2099801,N
2095801,2100188,N
2096188,2100637,N
2096637,2101092,N
2097092,2101512,N
2097512,2101971,N
2097971,2102370,N
2098370,2102840,N
2098840,2103219,N
2099219,2103694,N
2099694,2104127,N
2100127,2104568,N
2100568,2104946,N
2100946,2105385,N
2101385,2105803,N
2101803,2106228,N
2102228,2106701,N
2102701,2107160,N
2103160,2107543,N
2103543,2108035,N
2104035,2108401,N
2104401,2108875,N
2104875,2109267,N
2105267,2109702,N
2105702,2110192,N
2106192,2110609,N
2106609,2111043,N
2107043,2111507,N
2107507,2111892,N
2107892,2112332,N
2108332,2112767,N
2108767,2113174,N
2109174,2113627,N
2109627,2114031,N
2110031,2114481,N
2110481,2114964,N
2110964,2115314,V
2111314,2115763,N
2111763,2116172,N
2112172,2116613,N
2112613,2117063,N
2113063,2117480,N
2113480,2117929,N
2113929,2118371,N
2114371,2118804,N
2114804,2119271,N
2115271,2119670,N
2115670,2120120,N
2116120,2120528,N
2116528,2121012,N
2117012,2121427,N
2117427,2121835,N
2117835,2122220,N
2118220,2122701,N
2118701,2123126,N
2119126,2123516,N
2119516,2124001,N
2120001,2124467,N
2120467,2124860,N
2120860,2125333,N
2121333,2125751,N
2121751,2126150,N
2122150,2126567,N
2122567,2127033,N
2123033,2127465,N
2123465,2127850,N
2123850,2128357,N
2124357,2128732,N
2124732,2129216,N
2125216,2129631,N
2125631,2130014,N
2126014,2130457,N
2126457,2130939,N
2126939,2131315,N
2127315,2131772,N
2127772,2132230,N
2128230,2132637,N
2128637,2133046,N
2129046,2133538,N
2129538,2133979,N
2129979,2134388,N
2130388,2134813,N
2130813,2135226,N
2131226,2135646,N
2131646,2136118,N
2132118,2136520,N
2132520,2136993,N
2132993,2137430,N
2133430,2137835,N
2133835,2138309,N
2134309,2138701,N
2134701,2139093,N
2135093,2139532,N
2135532,2140007,N
2136007,2140409,N
2136409,2140883,N
2136883,2141282,N
2137282,2141722,N
2137722,2142133,N
2138133,2142581,N
2138581,2143023,N
2139023,2143432,N
2139432,2143864,N
2139864,2144298,N
2140298,2144732,N
2140732,2145146,N
2141146,2145547,N
2141547,2146046,N
2142046,2146447,N
2142447,2146895,N
2142895,2147270,N
2143270,2147670,N
2143670,2148112,N
2144112,2148561,N
2144561,2148945,N
2144945,2149378,N
2145378,2149876,N
2145876,2150277,N
2146277,2150702,N
2146702,2151151,N
2147151,2151510,N
2148367,2152701,N
2148701,2153133,N
2149133,2153600,N
2149600,2153933,V
2149933,2154391,N
2150391,2154784,N
2150784,2155249,N
2151249,2155707,N
2151707,2156089,N
2152089,2156564,N
2152564,2156990,N
2152990,2157390,N
2153390,2157849,N
2153849,2158305,N
2154305,2158680,N
2154680,2159121,N
2155121,2159603,N
2155603,2159979,N
2155979,2160469,N
2156469,2160830,N
2156830,2161295,N
2157295,2161702,N
2157702,2162168,N
2158168,2162577,N
2158577,2163004,N
2159004,2163478,N
2159478,2163867,N
2159867,2164327,N
2160327,2164792,N
2160792,2165167,N
2161167,2165617,N
2161617,2166066,N
2162066,2166492,N
2162492,2166924,N
2162924,2167333,N
2163333,2167815,N
2163815,2168233,N
2164233,2168631,N
2164631,2169114,N
2165114,2169539,N
2165539,2169981,N
2165981,2170427,N
2166427,2170839,N
2166839,2171238,N
2167238,2171713,N
2167713,2172129,N
2168129,2172554,N
2168554,2172980,N
2168980,2173494,N
2169494,2173854,V
2169854,2174320,N
2170320,2174736,N
2170736,2175204,N
2171204,2175594,N
2171594,2176086,N
2172086,2176452,N
2172452,2176917,N
2172917,2177335,N
2173335,2177761,N
2173761,2178192,N
2174192,2178643,N
2174643,2179044,N
2175044,2179559,N
2175559,2179927,N
2175927,2180358,N
2176358,2180807,N
2176807,2181256,N
2177256,2181700,N
2177700,2182091,N
2178091,2182573,N
2178573,2182966,N
2178966,2183474,N
2179474,2183891,N
2179891,2184330,N
2180330,2184741,N
2180741,2185122,N
2181122,2185532,N
2181532,2185972,N
2181972,2186438,N
2182438,2186856,N
2182856,2187330,N
2183330,2187737,N
2183737,2188163,N
2184163,2188570,N
2184570,2189029,N
2185029,2189428,N
2185428,2189903,N
2185903,2190310,N
2186310,2190744,N
2186744,2191228,N
2187228,2191628,N
2187628,2192043,N
2188043,2192485,N
2188485,2192959,N
2188959,2193426,N
2189426,2193801,N
2189801,2194227,N
2190227,2194734,N
2190734,2195117,N
2191117,2195584,N
2191584,2196025,N
2192025,2196441,N
2192441,2196944,N
2192944,2197333,N
2193333,2197784,N
2193784,2198290,N
2194290,2198624,V
2194624,2199123,N
2195123,2199831,N
2195831,2200406,N
2196406,2200864,N
2196864,2201314,N
2197314,2201723,N
2197723,2202155,N
2198155,2202646,N
2198646,2203055,N
2199055,2203472,N
2199472,2203905,N
2199905,2204354,N
2200354,2204712,V
2200712,2205554,N
2201554,2206038,N
2202038,2206520,N
2202520,2206927,N
2202927,2207336,N
2203336,2207745,N
2203745,2208253,N
2204253,2208620,V
2204620,2209485,N
2205485,2209919,N
2205919,2210352,N
2206352,2210760,N
2206760,2211241,N
2207241,2211651,N
2207651,2212126,N
2208126,2212559,N
2208559,2212943,N
2208943,2213467,N
2209467,2213839,N
2210757,2215075,V
2211075,2215808,N
2211808,2216341,N
2212341,2216757,N
2212757,2217275,N
2213275,2217690,V
2213690,2218556,N
2214556,2218976,N
2214976,2219423,N
2215423,2219838,N
2215838,2220224,N
2216224,2220713,N
2216713,2221112,N
2217112,2221548,N
2217548,2221972,N
2217972,2222421,N
2218421,2222871,N
2218871,2223280,N
2219280,2223780,N
2219780,2224179,V
2220179,2225000,N
2221000,2225445,A
2221445,2226153,N
2222153,2226779,N
2222779,2227269,N
2223269,2227645,N
2223645,2228086,N
2224086,2228527,N
2224527,2228977,N
2224977,2229427,N
2225427,2229827,N
2225827,2230285,N
2226285,2230752,N
2226752,2231143,N
2227143,2231559,N
2227559,2232034,N
2228034,2232452,N
2228452,2232900,N
2228900,2233309,N
2229309,2233766,N
2229766,2234134,A
2230134,2234551,A
2230551,2235950,N
2231950,2236392,A
2232392,2236841,A
2232841,2237231,N
2233231,2237617,N
2233617,2238048,A
2234048,2238923,N
2234923,2239356,N
2235356,2239774,N
2235774,2240199,N
2236199,2240631,N
2236631,2241032,N
2237032,2241522,N
2237522,2241914,N
2237914,2242372,N
2238372,2242781,N
2238781,2243247,N
2239247,2243672,N
2239672,2244056,N
2240056,2244521,N
2240521,2244953,N
2240953,2245364,N
2241364,2245795,N
2241795,2246238,N
2242238,2246679,N
2242679,2247104,N
2243104,2247570,N
2243570,2248036,N
2244036,2248444,N
2244444,2248886,N
2244886,2249318,N
2245318,2249809,N
2245809,2250236,N
2246236,2250660,N
2246660,2251147,N
2247147,2251551,N
2247551,2251864,V
2247864,2252785,N
2248785,2253262,A
2249262,2254084,N
2250084,2254583,N
2250583,2254959,N
2250959,2255401,N
2251401,2255857,N
2251857,2256286,N
2252286,2256739,N
2252739,2257183,N
2253183,2257669,N
2253669,2258081,N
2254081,2258465,N
2254465,2258923,N
2254923,2259364,N
2255364,2259815,N
2255815,2260197,N
2256197,2260639,N
2256639,2261063,N
2257063,2261489,A
2257489,2262430,N
2258430,2262797,A
2258797,2263247,N
2259247,2263745,N
2259745,2264096,V
2260096,2264562,N
2260562,2264980,N
2260980,2265404,N
2261404,2265878,N
2261878,2266353,N
2262353,2266669,V
2262669,2267111,N
2263111,2267586,N
2263586,2267994,N
2263994,2268418,N
2264418,2268869,N
2264869,2269318,N
2265318,2269776,N
2265776,2270226,N
2266226,2270643,N
2266643,2271048,N
2267048,2271493,N
2267493,2271926,N
2267926,2272385,N
2268385,2272866,N
2268866,2273274,N
2269274,2273699,N
2269699,2274149,N
2270149,2274608,N
2270608,2275029,N
2271029,2275457,N
2271457,2275923,N
2271923,2276364,N
2272364,2276816,N
2272816,2277273,N
2273273,2277649,N
2273649,2278115,N
2274115,2278549,N
2274549,2279014,N
2275014,2279514,N
2275514,2279923,N
2275923,2280357,N
2276357,2280847,N
2276847,2281239,N
2277239,2281730,N
2277730,2282229,N
2278229,2282630,N
2278630,2283055,N
2279055,2283504,N
2279504,2283930,N
2279930,2284379,N
2280379,2284862,N
2280862,2285280,N
2281280,2285720,N
2281720,2286163,N
2282163,2286645,N
2282645,2287137,N
2283137,2287487,V
2283487,2287987,N
2283987,2288396,N
2284396,2288928,N
2284928,2289378,N
2285378,2289761,N
2285761,2290220,N
2286220,2290654,N
2286654,2291153,N
2287153,2291552,N
2287552,2291953,N
2287953,2292452,N
2288452,2292844,N
2288844,2293318,N
2289318,2293750,N
2289750,2294067,A
2290067,2294477,A
2290477,2295700,N
2291700,2296283,N
2292283,2296741,A
2292741,2297157,N
2293157,2297616,N
2293616,2298034,N
2294034,2298542,N
2294542,2298942,N
2294942,2299349,N
2295349,2299866,N
2295866,2300281,N
2296281,2300707,N
2296707,2301115,N
2297115,2301582,N
2297582,2302006,N
2298006,2302423,N
2298423,2302914,N
2298914,2303372,N
2299372,2303731,V
2299731,2304214,N
2300214,2304629,N
2300629,2305047,N
2301047,2305480,N
2301480,2305961,N
2301961,2306371,N
2302371,2306813,N
2302813,2307287,N
2303287,2307703,A
2303703,2308004,A
2304004,2309228,N
2305228,2310244,N
2306244,2310703,A
2306703,2311569,N
2307569,2312460,N
2308460,2312927,A
2308927,2313826,N
2309826,2314266,A
2310266,2315151,N
2311151,2315583,N
2311583,2316083,N
2312083,2316475,N
2312475,2316932,N
2312932,2317372,N
2313372,2317814,N
2313814,2318257,N
2314257,2318690,N
2314690,2319124,N
2315124,2319573,N
2315573,2320012,N
2316012,2320464,N
2316464,2320888,N
2316888,2321347,N
2317347,2321781,N
2317781,2322272,N
2318272,2322680,N
2318680,2323153,N
2319153,2323554,N
2319554,2324021,N
2320021,2324478,N
2320478,2324878,A
2320878,2325705,N
2321705,2326628,N
2322628,2327077,A
2323077,2327494,N
2323494,2327944,N
2323944,2328385,N
2324385,2328843,N
2324843,2329318,N
2325318,2329750,N
2325750,2330169,N
2326169,2330651,N
2326651,2331543,N
2327543,2331974,N
2327974,2332467,N
2328467,2332751,V
2328751,2333225,N
2329705,2334116,N
2330116,2334550,N
2330550,2335000,N
2331000,2335432,N
2331432,2335748,V
2331748,2336240,N
2332240,2336658,V
2332658,2337561,N
2333561,2337999,A
2333999,2338465,A
2334465,2339206,N
2335206,2339798,N
2335798,2340165,A
2336165,2340647,N
2336647,2341073,N
2337073,2341563,N
2337563,2342022,N
2338022,2342437,N
2338437,2342856,N
2338856,2343322,N
2339322,2343738,N
2339738,2344196,N
2340196,2344614,N
2340614,2345054,N
2341054,2345503,N
2341503,2345961,N
2341961,2346421,N
2342421,2346879,N
2342879,2347311,N
2343311,2347785,N
2343785,2348196,N
2344196,2348661,N
2344661,2349119,N
2345119,2349585,N
2345585,2349960,N
2345960,2350409,N
2346409,2350834,N
2346834,2351301,N
2347301,2351727,N
2347727,2352168,N
2348168,2352668,N
2348668,2353034,N
2349034,2353492,N
2349492,2353909,N
2349909,2354383,N
2350383,2354791,N
2350791,2355299,N
2351299,2355675,N
2351675,2356124,N
2352124,2356540,N
2352540,2356978,N
2352978,2357422,N
2353422,2357832,N
2353832,2358347,N
2354347,2358731,N
2354731,2359182,N
2355182,2359606,N
2355606,2360047,N
2356047,2360487,N
2356487,2360955,N
2356955,2361389,N
2357389,2361822,N
2357822,2362271,N
2358271,2362729,N
2358729,2363129,N
2359129,2363586,N
2359586,2364028,N
2360028,2364461,N
2360461,2364795,A
2360795,2365254,A
2361254,2366179,N
2362179,2366603,N
2362603,2367061,N
2363061,2367512,N
2363512,2367986,N
2363986,2368395,N
2364395,2368860,N
2364860,2369267,N
2365267,2369767,N
2365767,2370176,N
2366176,2370593,N
2366593,2371068,N
2367068,2371484,N
2367484,2371950,N
2367950,2372376,N
2368376,2372783,N
2368783,2373226,N
2369226,2373667,N
2369667,2374124,N
2370124,2374517,N
2371849,2376282,N
2372282,2376727,N
2372727,2377040,V
2373040,2377448,N
2373448,2377906,N
2373906,2378805,N
2374805,2379148,A
2375148,2380047,N
2376047,2380897,N
2376897,2381197,A
2377197,2382204,N
2378204,2382678,A
2378678,2383528,N
2379528,2383960,N
2379960,2384402,N
2380402,2384819,N
2380819,2385270,N
2381270,2385702,N
2381702,2386151,N
2382151,2386585,N
2382585,2387019,N
2383019,2387493,N
2383493,2387901,N
2383901,2388326,N
2384326,2388784,N
2384784,2389201,N
2385201,2389633,N
2385633,2390067,N
2386067,2390358,A
2386358,2390933,N
2386933,2391824,N
2387824,2392255,N
2388255,2392691,N
2388691,2393132,N
2389132,2393557,N
2389557,2393991,N
2389991,2394405,N
2390405,2394847,N
2390847,2395265,N
2391265,2395698,N
2391698,2396147,N
2392147,2396588,N
2392588,2397062,N
2393062,2397480,N
2393480,2397921,N
2393921,2398412,N
2394412,2398812,N
2394812,2399228,N
2395228,2399677,N
2395677,2400120,N
2396120,2400536,N
2396536,2400978,N
2396978,2401426,N
2397426,2401885,N
2397885,2402326,N
2398326,2402768,N
2398768,2403234,N
2399234,2403675,N
2399675,2404100,N
2400100,2404540,N
2400540,2405001,N
2401001,2405466,N
2401466,2405875,N
2401875,2406346,N
2402346,2406758,N
2402758,2407207,N
2403207,2407681,N
2403681,2408073,N
2404073,2408548,N
2404548,2408972,N
2404972,2409421,N
2405421,2409829,N
2405829,2410295,N
2406295,2410771,N
2406771,2411154,N
2407154,2411596,N
2407596,2412011,N
2408011,2412462,N
2408462,2412894,N
2408894,2413320,N
2409320,2413777,N
2409777,2414214,N
2410214,2414652,N
2410652,2415101,N
2411101,2415535,N
2411535,2415983,N
2411983,2416466,N
2412466,2416858,N
2412858,2417342,N
2413342,2417749,N
2413749,2418174,A
2414174,2419058,N
2415058,2419515,N
2415515,2419940,N
2415940,2420358,N
2416358,2420781,N
2416781,2421222,N
2417222,2421706,N
2417706,2422090,N
2418090,2422514,N
2418514,2422956,N
2418956,2423446,N
2419446,2423838,N
